height_cm,weight_kgs
193.04,86.2
195.58,79.8
154.94,71.2
154.94,71.2
175.26,69.9
182.88,72.1
152.4,68.9
187.96,73.9
193.04,82.1
175.26,68.0
170.18,77.1
172.72,73.0
182.88,69.9
170.18,66.2
182.88,69.9
182.88,74.8
175.26,81.2
154.94,68.9
187.96,81.2
154.94,77.1
175.26,71.2
152.4,69.9
175.26,68.0
175.26,66.2
182.88,74.8
182.88,77.1
187.96,84.8
185.42,73.9
185.42,77.1
175.26,73.0
175.26,69.9
175.26,67.1
154.94,79.8
170.18,60.8
185.42,79.8
154.94,73.0
154.94,77.1
182.88,78.9
187.96,79.8
175.26,77.1
182.88,79.8
185.42,76.2
170.18,64.9
170.18,68.9
152.4,69.9
172.72,68.0
187.96,74.8
193.04,97.1
185.42,79.8
152.4,64.9
152.4,69.9
152.4,83.9
165.1,68.9
152.4,69.9
187.96,74.8
175.26,69.9
190.5,92.1
185.42,72.1
187.96,82.1
167.64,68.0
152.4,78.0
182.88,76.2
170.18,69.9
187.96,83.0
182.88,81.2
182.88,74.8
165.1,66.2
154.94,72.1
182.88,73.9
193.04,79.8
154.94,74.8
152.4,67.1
172.72,67.1
182.88,72.1
182.88,81.2
187.96,76.2
175.26,67.1
193.04,84.8
182.88,74.8
182.88,78.0
182.88,81.2
182.88,83.9
185.42,78.0
175.26,69.9
185.42,79.8
187.96,78.0
182.88,78.9
152.4,69.9
185.42,78.9
172.72,69.9
154.94,76.2
182.88,72.1
185.42,78.0
152.4,73.0
190.5,93.9
152.4,66.2
190.5,82.1
172.72,67.1
187.96,83.9
175.26,74.8
172.72,69.9
187.96,88.9
182.88,78.0
182.88,88.0
175.26,78.9
152.4,64.9
175.26,64.9
187.96,84.8
152.4,78.0
167.64,72.1
154.94,68.0
187.96,78.0
190.5,83.0
182.88,76.2
187.96,83.0
172.72,64.9
182.88,77.1
167.64,68.0
185.42,78.0
182.88,64.9
195.58,83.9
152.4,76.2
182.88,73.0
154.94,74.8
172.72,74.8
187.96,88.0
185.42,78.0
154.94,63.0
182.88,71.2
175.26,76.2
172.72,63.0
152.4,72.1
182.88,77.1
187.96,77.1
165.1,60.8
195.58,88.0
152.4,74.8
187.96,81.2
182.88,74.8
152.4,67.1
175.26,66.2
182.88,83.0
187.96,78.0
172.72,72.1
193.04,89.8
187.96,78.0
175.26,78.0
185.42,78.0
187.96,77.1
182.88,69.9
193.04,83.0
175.26,72.1
167.64,67.1
152.4,72.1
152.4,73.9
175.26,73.0
152.4,76.2
187.96,82.1
170.18,66.2
170.18,72.1
152.4,76.2
187.96,84.8
170.18,64.0
154.94,78.0
175.26,69.9
152.4,68.0
154.94,78.0
170.18,74.8
152.4,69.9
154.94,69.9
154.94,79.8
167.64,59.9
185.42,78.9
170.18,59.9
165.1,64.0
190.5,79.8
152.4,91.2
182.88,73.0
154.94,81.2
185.42,68.0
182.88,73.9
185.42,82.1
187.96,79.8
187.96,84.8
190.5,88.9
190.5,77.1
172.72,66.2
172.72,71.2
172.72,67.1
193.04,83.9
193.04,93.0
172.72,72.1
175.26,67.1
187.96,84.8
193.04,89.8
182.88,69.9
187.96,84.8
170.18,74.8
185.42,83.0
170.18,64.9
190.5,86.2
182.88,79.8
182.88,84.8
170.18,68.0
154.94,76.2
185.42,76.2
152.4,68.9
154.94,78.9
175.26,74.8
190.5,83.9
185.42,84.8
170.18,64.9
170.18,64.9
187.96,83.9
152.4,68.0
182.88,77.1
154.94,72.1
187.96,83.0
185.42,81.2
193.04,83.9
187.96,83.9
182.88,82.1
195.58,87.1
193.04,82.1
154.94,74.8
175.26,73.0
187.96,73.9
152.4,74.8
167.64,69.9
182.88,83.9
182.88,78.0
152.4,74.8
154.94,77.1
182.88,76.2
182.88,73.0
170.18,64.9
170.18,68.9
154.94,73.9
187.96,78.9
152.4,72.1
154.94,68.9
185.42,83.9
154.94,73.9
154.94,79.8
185.42,83.9
187.96,78.9
175.26,69.9
175.26,73.0
160.02,62.1
187.96,77.1
170.18,60.8
170.18,67.1
152.4,74.8
193.04,83.9
154.94,71.2
185.42,84.8
154.94,72.1
154.94,73.0
182.88,79.8
195.58,92.1
154.94,73.9
175.26,71.2
185.42,77.1
185.42,76.2
187.96,82.1
154.94,72.1
152.4,72.1
182.88,73.9
193.04,84.8
193.04,88.0
170.18,64.9
185.42,74.8
193.04,84.8
152.4,71.2
175.26,68.9
175.26,66.2
187.96,78.9
175.26,73.9
187.96,79.8
154.94,72.1
170.18,63.0
154.94,71.2
175.26,69.9
175.26,71.2
187.96,78.9
152.4,69.9
187.96,77.1
182.88,73.9
185.42,78.0
175.26,68.0
187.96,77.1
152.4,63.0
182.88,71.2
154.94,69.9
182.88,78.9
172.72,67.1
154.94,78.0
154.94,74.8
187.96,81.2
190.5,78.0
152.4,83.9
185.42,78.9
154.94,71.2
165.1,64.0
154.94,74.8
170.18,69.9
187.96,77.1
185.42,79.8
154.94,78.0
182.88,79.8
170.18,68.9
175.26,74.8
172.72,69.9
175.26,73.9
185.42,78.0
185.42,83.9
175.26,68.9
187.96,78.0
182.88,64.9
182.88,78.9
190.5,93.9
154.94,72.1
187.96,78.0
182.88,79.8
175.26,74.8
154.94,77.1
182.88,78.9
190.5,84.8
152.4,74.8
152.4,73.9
154.94,74.8
185.42,83.0
182.88,81.2
190.5,76.2
154.94,68.9
175.26,69.9
182.88,79.8
185.42,78.0
182.88,77.1
154.94,71.2
182.88,73.0
154.94,71.2
185.42,78.9
154.94,62.1
175.26,69.9
182.88,79.8
182.88,83.9
185.42,79.8
175.26,71.2
154.94,72.1
165.1,55.8
187.96,78.0
172.72,69.9
190.5,84.8
154.94,78.0
175.26,73.0
170.18,64.0
193.04,83.9
185.42,77.1
170.18,69.9
193.04,96.2
182.88,74.8
170.18,64.9
170.18,64.9
175.26,84.8
185.42,74.8
152.4,77.1
154.94,77.1
167.64,64.9
152.4,83.0
185.42,83.9
152.4,74.8
172.72,68.9
187.96,78.0
175.26,69.9
187.96,84.8
172.72,72.1
170.18,68.0
187.96,78.9
175.26,77.1
198.12,83.9
182.88,81.2
182.88,74.8
187.96,81.2
190.5,84.8
152.4,68.0
154.94,78.9
203.2,96.2
182.88,79.8
185.42,74.8
175.26,74.8
190.5,92.1
182.88,82.1
152.4,73.9
182.88,72.1
154.94,78.0
190.5,83.9
152.4,76.2
172.72,64.0
187.96,81.2
154.94,83.9
167.64,67.1
170.18,64.0
175.26,63.0
152.4,76.2
195.58,92.1
182.88,73.0
152.4,78.0
172.72,68.9
185.42,74.8
187.96,78.9
182.88,81.2
185.42,73.9
175.26,73.0
193.04,88.0
170.18,64.9
152.4,72.1
187.96,78.9
190.5,76.2
170.18,67.1
175.26,73.0
195.58,86.2
182.88,72.1
193.04,89.8
190.5,78.0
182.88,71.2
187.96,77.1
154.94,79.8
190.5,83.0
152.4,82.1
175.26,69.9
182.88,73.9
152.4,72.1
154.94,72.1
175.26,73.0
170.18,68.0
182.88,78.0
185.42,73.0
185.42,82.1
152.4,73.0
175.26,72.1
175.26,73.0
187.96,79.8
175.26,68.0
154.94,68.0
175.26,73.9
170.18,62.1
193.04,79.8
152.4,77.1
182.88,68.9
182.88,73.0
185.42,69.9
175.26,73.9
170.18,68.9
187.96,82.1
167.64,60.8
187.96,88.9
154.94,68.9
182.88,73.0
185.42,69.9
154.94,68.9
187.96,84.8
182.88,82.1
182.88,76.2
172.72,63.0
154.94,77.1
175.26,73.0
175.26,73.0
175.26,69.9
190.5,87.1
152.4,68.9
167.64,73.0
187.96,79.8
152.4,69.9
190.5,87.1
175.26,73.0
175.26,69.9
190.5,86.2
193.04,87.1
185.42,72.1
154.94,68.9
187.96,83.0
185.42,77.1
185.42,74.8
182.88,77.1
175.26,72.1
190.5,68.9
193.04,84.8
154.94,72.1
152.4,74.8
154.94,74.8
182.88,77.1
200.66,74.8
170.18,67.1
152.4,74.8
152.4,69.9
185.42,74.8
154.94,74.8
193.04,93.0
193.04,81.2
195.58,81.2
152.4,68.9
152.4,71.2
190.5,83.9
167.64,59.9
154.94,73.9
187.96,88.0
193.04,82.1
152.4,71.2
172.72,78.0
193.04,93.9
152.4,78.9
152.4,74.8
185.42,77.1
182.88,74.8
175.26,77.1
175.26,68.9
185.42,72.1
154.94,74.8
154.94,78.0
152.4,78.0
187.96,76.2
170.18,69.9
154.94,78.9
175.26,74.8
152.4,78.0
175.26,66.2
175.26,68.0
185.42,78.0
170.18,66.2
182.88,76.2
175.26,66.2
152.4,73.0
154.94,73.0
182.88,73.9
185.42,79.8
172.72,71.2
152.4,69.9
175.26,64.9
154.94,77.1
152.4,69.9
187.96,79.8
182.88,72.1
170.18,69.9
185.42,78.9
187.96,84.8
152.4,74.8
187.96,78.9
185.42,83.0
182.88,79.8
185.42,73.0
170.18,73.9
154.94,79.8
152.4,64.9
154.94,86.2
190.5,83.0
175.26,64.9
152.4,73.9
193.04,83.9
175.26,68.0
193.04,84.8
187.96,77.1
198.12,78.9
182.88,74.8
182.88,74.8
182.88,79.8
193.04,86.2
172.72,69.9
175.26,71.2
182.88,78.0
172.72,64.9
182.88,78.9
152.4,78.0
182.88,86.2
175.26,74.8
187.96,74.8
185.42,76.2
170.18,67.1
154.94,73.0
182.88,72.1
182.88,74.8
182.88,77.1
187.96,79.8
182.88,69.9
167.64,73.9
152.4,72.1
152.4,73.0
187.96,83.0
172.72,71.2
193.04,88.0
195.58,89.8
154.94,72.1
154.94,68.9
152.4,73.9
152.4,67.1
175.26,64.0
172.72,63.0
185.42,81.2
193.04,76.2
182.88,76.2
182.88,81.2
182.88,78.0
193.04,89.8
152.4,69.9
172.72,66.2
172.72,69.9
182.88,73.0
152.4,76.2
182.88,87.1
195.58,77.1
193.04,83.0
152.4,73.9
187.96,78.9
152.4,71.2
187.96,79.8
152.4,64.0
172.72,69.9
170.18,68.0
170.18,72.1
182.88,72.1
182.88,73.9
172.72,69.9
175.26,68.0
175.26,72.1
182.88,84.8
187.96,86.2
182.88,76.2
182.88,77.1
185.42,83.9
172.72,68.0
152.4,78.9
185.42,86.2
172.72,68.0
175.26,77.1
152.4,76.2
187.96,79.8
175.26,69.9
170.18,72.1
190.5,88.0
154.94,69.9
185.42,76.2
187.96,73.9
190.5,79.8
152.4,86.2
187.96,89.8
152.4,74.8
193.04,88.9
182.88,69.9
182.88,78.0
187.96,82.1
187.96,83.0
185.42,84.8
190.5,86.2
175.26,68.0
170.18,68.0
152.4,71.2
172.72,67.1
170.18,71.2
175.26,71.2
154.94,72.1
152.4,77.1
182.88,72.1
152.4,69.9
187.96,83.9
175.26,69.9
170.18,64.9
182.88,77.1
154.94,77.1
152.4,73.9
187.96,78.0
175.26,69.9
190.5,89.8
154.94,68.9
165.1,64.9
182.88,76.2
193.04,88.0
154.94,73.0
175.26,66.2
187.96,87.1
187.96,81.2
182.88,77.1
175.26,67.1
165.1,66.2
175.26,76.2
182.88,73.0
185.42,83.0
193.04,82.1
190.5,88.9
182.88,76.2
170.18,68.9
187.96,79.8
182.88,82.1
152.4,69.9
182.88,79.8
185.42,78.9
182.88,79.8
182.88,76.2
187.96,87.1
175.26,77.1
170.18,68.0
182.88,76.2
182.88,78.9
182.88,73.9
185.42,82.1
182.88,81.2
152.4,74.8
182.88,87.1
187.96,81.2
172.72,68.0
175.26,66.2
182.88,77.1
187.96,78.9
185.42,78.9
152.4,68.0
182.88,77.1
172.72,69.9
187.96,83.9
187.96,81.2
185.42,86.2
154.94,78.9
175.26,68.0
172.72,66.2
172.72,68.0
154.94,72.1
175.26,68.0
187.96,78.9
154.94,74.8
154.94,77.1
185.42,77.1
185.42,76.2
154.94,73.0
154.94,78.9
182.88,82.1
154.94,74.8
190.5,87.1
185.42,78.0
185.42,83.0
187.96,77.1
185.42,79.8
172.72,66.2
152.4,84.8
187.96,81.2
190.5,82.1
193.04,82.1
154.94,76.2
152.4,74.8
185.42,73.0
175.26,72.1
172.72,71.2
193.04,88.0
190.5,88.0
152.4,78.0
152.4,74.8
154.94,68.0
175.26,69.9
152.4,78.9
182.88,72.1
182.88,78.0
185.42,79.8
182.88,77.1
154.94,76.2
182.88,74.8
193.04,88.0
182.88,74.8
152.4,74.8
172.72,63.0
187.96,83.9
182.88,84.8
152.4,79.8
170.18,63.0
187.96,78.9
182.88,78.0
185.42,81.2
182.88,79.8
170.18,67.1
152.4,74.8
182.88,74.8
182.88,76.2
182.88,72.1
185.42,79.8
187.96,82.1
182.88,77.1
185.42,79.8
187.96,88.9
190.5,84.8
182.88,78.9
182.88,77.1
154.94,73.0
195.58,83.9
190.5,83.9
152.4,73.0
182.88,81.2
152.4,76.2
154.94,72.1
170.18,73.0
195.58,84.8
187.96,84.8
193.04,94.8
175.26,68.0
182.88,73.0
152.4,73.0
152.4,72.1
185.42,78.9
152.4,69.9
154.94,73.9
152.4,74.8
185.42,78.0
152.4,76.2
175.26,67.1
187.96,81.2
152.4,68.9
152.4,73.0
175.26,71.2
152.4,72.1
187.96,83.0
190.5,81.2
187.96,82.1
187.96,83.9
187.96,79.8
152.4,72.1
190.5,79.8
175.26,68.0
154.94,63.0
187.96,74.8
187.96,86.2
152.4,69.9
154.94,76.2
152.4,74.8
170.18,74.8
190.5,86.2
154.94,73.9
182.88,69.9
182.88,78.0
185.42,81.2
154.94,74.8
154.94,81.2
187.96,82.1
172.72,68.9
182.88,86.2
152.4,72.1
190.5,88.9
154.94,77.1
190.5,88.0
187.96,81.2
193.04,88.0
185.42,76.2
152.4,73.0
152.4,68.0
175.26,73.0
182.88,72.1
185.42,77.1
182.88,74.8
175.26,68.0
162.56,64.9
154.94,78.0
182.88,81.2
154.94,81.2
187.96,89.8
182.88,79.8
154.94,82.1
170.18,64.9
175.26,73.0
170.18,58.1
182.88,76.2
175.26,69.9
175.26,74.8
175.26,74.8
167.64,71.2
190.5,83.0
172.72,73.0
190.5,86.2
170.18,59.0
185.42,79.8
152.4,69.9
172.72,66.2
154.94,79.8
152.4,77.1
185.42,79.8
190.5,87.1
182.88,77.1
182.88,83.0
190.5,88.0
175.26,74.8
154.94,73.9
175.26,71.2
175.26,74.8
152.4,72.1
175.26,73.9
182.88,81.2
187.96,73.9
172.72,66.2
185.42,77.1
172.72,71.2
185.42,81.2
187.96,79.8
182.88,72.1
198.12,92.1
190.5,82.1
152.4,73.9
187.96,89.8
170.18,64.0
185.42,77.1
190.5,84.8
182.88,79.8
154.94,78.9
170.18,72.1
182.88,79.8
175.26,79.8
190.5,102.1
154.94,78.9
190.5,83.0
190.5,88.9
182.88,78.9
185.42,82.1
182.88,73.0
185.42,73.9
175.26,72.1
167.64,64.9
193.04,82.1
175.26,69.9
193.04,84.8
175.26,73.9
190.5,83.0
182.88,59.9
187.96,76.2
172.72,72.1
185.42,73.9
182.88,71.2
185.42,78.0
185.42,78.9
167.64,72.1
185.42,79.8
170.18,72.1
182.88,81.2
154.94,83.0
185.42,87.1
152.4,68.0
167.64,63.0
190.5,84.8
152.4,78.9
157.48,59.9
175.26,74.8
152.4,78.0
167.64,64.9
152.4,66.2
175.26,72.1
182.88,78.9
190.5,89.8
182.88,74.8
152.4,72.1
172.72,63.0
154.94,79.8
170.18,64.0
152.4,72.1
182.88,77.1
185.42,78.0
175.26,74.8
152.4,74.8
182.88,76.2
167.64,64.9
152.4,73.0
152.4,72.1
154.94,82.1
154.94,73.9
170.18,72.1
195.58,91.2
154.94,72.1
152.4,71.2
175.26,66.2
182.88,78.0
190.5,88.0
187.96,79.8
185.42,88.0
182.88,69.9
154.94,82.1
185.42,79.8
152.4,73.9
175.26,68.0
170.18,68.9
152.4,69.9
190.5,83.9
182.88,81.2
187.96,83.0
187.96,88.0
190.5,78.0
182.88,73.0
175.26,73.0
172.72,66.2
175.26,68.9
182.88,73.0
154.94,81.2
152.4,72.1
182.88,74.8
175.26,76.2
182.88,74.8
182.88,78.0
182.88,78.0
198.12,89.8
154.94,72.1
154.94,73.9
175.26,69.9
172.72,66.2
172.72,76.2
187.96,83.0
187.96,86.2
175.26,76.2
185.42,73.9
170.18,64.0
154.94,78.0
175.26,71.2
154.94,69.9
185.42,77.1
187.96,79.8
193.04,81.2
185.42,77.1
152.4,76.2
182.88,66.2
182.88,73.0
187.96,81.2
187.96,87.1
175.26,67.1
152.4,78.0
175.26,69.9
187.96,83.0
154.94,69.9
175.26,68.0
187.96,87.1
175.26,60.8
172.72,64.9
154.94,76.2
154.94,72.1
193.04,83.9
167.64,67.1
187.96,69.9
152.4,68.0
182.88,83.9
185.42,86.2
190.5,88.9
182.88,78.9
182.88,73.0
167.64,66.2
187.96,78.9
175.26,69.9
170.18,68.0
172.72,64.9
175.26,67.1
187.96,76.2
175.26,73.0
185.42,83.9
152.4,69.9
154.94,76.2
187.96,86.2
187.96,82.1
190.5,92.1
160.02,63.0
175.26,69.9
190.5,83.9
154.94,78.0
195.58,93.9
167.64,64.9
170.18,60.8
154.94,78.9
152.4,69.9
182.88,78.9
190.5,74.8
175.26,68.0
152.4,72.1
175.26,64.9
154.94,79.8
170.18,72.1
154.94,78.9
175.26,68.0
152.4,72.1
152.4,79.8
152.4,69.9
187.96,83.9
182.88,82.1
170.18,72.1
193.04,86.2
175.26,73.9
170.18,62.1
182.88,69.9
154.94,74.8
182.88,78.9
182.88,72.1
193.04,83.0
190.5,88.0
185.42,79.8
182.88,82.1
175.26,67.1
175.26,71.2
154.94,78.0
175.26,78.9
187.96,98.9
152.4,76.2
152.4,68.9
154.94,69.9
170.18,67.1
187.96,83.9
187.96,84.8
152.4,74.8
175.26,64.0
182.88,71.2
175.26,81.2
175.26,74.8
172.72,73.9
182.88,81.2
152.4,78.0
187.96,79.8
185.42,83.0
185.42,91.2
193.04,88.0
167.64,64.0
185.42,79.8
175.26,59.0
187.96,89.8
182.88,91.2
182.88,71.2
182.88,73.0
182.88,82.1
187.96,79.8
187.96,82.1
187.96,74.8
175.26,66.2
182.88,77.1
154.94,73.0
170.18,69.9
187.96,76.2
154.94,73.9
172.72,69.9
187.96,82.1
182.88,73.0
152.4,68.0
193.04,94.8
154.94,78.0
193.04,89.8
187.96,79.8
154.94,83.9
185.42,79.8
172.72,66.2
185.42,74.8
157.48,60.8
193.04,88.0
152.4,73.0
152.4,69.9
190.5,91.2
152.4,72.1
182.88,82.1
190.5,93.0
175.26,64.9
152.4,68.0
172.72,73.0
182.88,73.0
187.96,89.8
172.72,69.9
152.4,74.8
152.4,73.0
152.4,73.0
170.18,64.9
175.26,74.8
182.88,79.8
182.88,78.9
152.4,73.0
187.96,78.9
187.96,84.8
170.18,74.8
152.4,69.9
187.96,83.0
182.88,74.8
185.42,82.1
182.88,78.9
193.04,88.0
187.96,74.8
172.72,67.1
175.26,69.9
170.18,64.9
175.26,68.0
187.96,77.1
190.5,86.2
185.42,89.8
200.66,93.0
175.26,78.0
185.42,86.2
172.72,72.1
195.58,97.1
154.94,78.9
195.58,91.2
182.88,86.2
175.26,68.0
187.96,74.8
190.5,83.9
190.5,77.1
182.88,73.0
182.88,78.0
185.42,81.2
182.88,67.1
190.5,88.9
152.4,83.0
185.42,78.9
182.88,72.1
175.26,67.1
187.96,82.1
175.26,71.2
182.88,78.9
182.88,78.0
154.94,81.2
187.96,79.8
175.26,71.2
193.04,83.9
154.94,78.9
182.88,78.0
185.42,86.2
172.72,72.1
154.94,77.1
193.04,84.8
170.18,64.0
187.96,84.8
187.96,87.1
154.94,84.8
182.88,86.2
154.94,74.8
185.42,78.9
190.5,93.0
193.04,78.0
175.26,68.0
187.96,88.9
185.42,76.2
175.26,69.9
182.88,82.1
182.88,77.1
154.94,73.9
172.72,71.2
182.88,73.9
175.26,68.0
182.88,78.9
152.4,78.9
182.88,79.8
154.94,78.0
185.42,83.0
185.42,73.0
182.88,82.1
175.26,71.2
193.04,83.9
187.96,92.1
152.4,73.0
190.5,84.8
190.5,89.8
185.42,79.8
165.1,64.9
187.96,88.9
154.94,77.1
190.5,87.1
154.94,79.8
182.88,77.1
187.96,88.0
185.42,79.8
175.26,79.8
182.88,73.9
154.94,77.1
152.4,69.9
167.64,59.0
185.42,76.2
187.96,73.0
182.88,73.9
182.88,82.1
182.88,73.9
152.4,71.2
152.4,69.9
187.96,83.9
170.18,64.9
190.5,78.0
152.4,68.9
187.96,93.9
175.26,76.2
187.96,79.8
193.04,83.0
182.88,82.1
187.96,83.9
187.96,86.2
187.96,84.8
154.94,72.1
175.26,72.1
154.94,68.0
170.18,69.9
175.26,69.9
154.94,67.1
187.96,93.0
187.96,89.8
152.4,77.1
175.26,73.0
175.26,69.9
172.72,69.9
152.4,79.8
175.26,73.9
182.88,71.2
172.72,66.2
187.96,73.9
152.4,68.9
170.18,67.1
175.26,69.9
182.88,78.0
182.88,74.8
154.94,74.8
170.18,64.9
154.94,76.2
182.88,78.9
175.26,73.0
152.4,77.1
167.64,71.2
175.26,72.1
154.94,92.1
152.4,72.1
175.26,74.8
167.64,68.0
154.94,78.0
182.88,76.2
175.26,73.0
182.88,74.8
182.88,79.8
172.72,73.0
152.4,76.2
154.94,74.8
185.42,76.2
182.88,78.9
152.4,68.0
182.88,77.1
182.88,78.0
175.26,74.8
154.94,76.2
182.88,92.1
152.4,69.9
185.42,72.1
185.42,78.0
182.88,76.2
154.94,73.9
190.5,86.2
182.88,77.1
195.58,96.2
170.18,66.2
187.96,84.8
182.88,83.9
152.4,74.8
182.88,73.0
154.94,82.1
175.26,79.8
182.88,69.9
185.42,82.1
152.4,78.0
170.18,64.0
170.18,64.0
185.42,81.2
182.88,73.9
172.72,66.2
193.04,89.8
193.04,83.9
162.56,58.1
187.96,82.1
185.42,73.0
170.18,76.2
190.5,82.1
182.88,78.0
152.4,69.9
190.5,82.1
170.18,67.1
175.26,64.0
190.5,88.0
175.26,74.8
182.88,82.1
154.94,73.9
185.42,79.8
182.88,76.2
193.04,78.9
185.42,73.9
187.96,78.9
154.94,78.9
170.18,64.0
154.94,79.8
182.88,86.2
182.88,83.0
193.04,88.9
152.4,74.8
154.94,77.1
154.94,62.1
170.18,64.9
152.4,73.0
182.88,86.2
187.96,88.9
152.4,73.0
187.96,79.8
152.4,64.9
154.94,78.9
190.5,92.1
152.4,77.1
182.88,69.9
185.42,86.2
182.88,73.9
172.72,68.9
185.42,78.0
152.4,78.0
175.26,77.1
152.4,73.0
198.12,79.8
182.88,77.1
193.04,79.8
182.88,77.1
182.88,72.1
170.18,62.1
170.18,69.9
172.72,69.9
182.88,79.8
193.04,88.0
154.94,71.2
190.5,73.0
185.42,73.9
187.96,76.2
193.04,83.9
175.26,68.0
185.42,82.1
182.88,72.1
195.58,88.9
182.88,77.1
187.96,88.0
185.42,81.2
182.88,74.8
193.04,86.2
187.96,88.0
182.88,72.1
165.1,68.9
152.4,72.1
185.42,82.1
175.26,63.0
152.4,71.2
152.4,74.8
154.94,68.9
152.4,83.9
172.72,69.9
185.42,77.1
198.12,87.1
187.96,81.2
172.72,71.2
185.42,78.9
152.4,69.9
182.88,78.9
154.94,78.9
152.4,76.2
187.96,91.2
187.96,82.1
187.96,73.0
152.4,74.8
190.5,89.8
187.96,79.8
170.18,63.0
185.42,86.2
154.94,78.9
185.42,81.2
187.96,83.9
182.88,82.1
185.42,83.0
154.94,78.9
152.4,71.2
185.42,84.8
190.5,83.0
193.04,91.2
187.96,78.9
187.96,88.0
175.26,64.0
165.1,64.9
195.58,88.0
175.26,69.9
175.26,73.9
175.26,78.0
185.42,78.0
182.88,83.9
175.26,71.2
187.96,87.1
193.04,84.8
175.26,72.1
172.72,68.0
187.96,77.1
187.96,77.1
154.94,74.8
187.96,82.1
152.4,68.9
175.26,68.9
175.26,69.9
182.88,73.9
152.4,73.0
185.42,79.8
190.5,91.2
175.26,78.0
154.94,72.1
185.42,77.1
182.88,73.0
154.94,78.0
170.18,64.9
187.96,83.0
187.96,83.9
182.88,78.9
185.42,73.0
175.26,64.9
170.18,71.2
152.4,74.8
152.4,68.9
187.96,76.2
193.04,82.1
187.96,77.1
152.4,72.1
154.94,68.9
175.26,73.0
185.42,81.2
152.4,82.1
182.88,88.0
170.18,64.9
170.18,64.9
154.94,79.8
154.94,73.9
175.26,74.8
185.42,69.9
175.26,69.9
193.04,87.1
170.18,64.9
152.4,72.1
154.94,77.1
167.64,66.2
187.96,83.9
187.96,78.0
193.04,78.0
182.88,79.8
182.88,73.0
185.42,78.9
187.96,83.0
187.96,86.2
152.4,73.0
185.42,71.2
152.4,74.8
152.4,74.8
187.96,89.8
154.94,77.1
182.88,78.0
182.88,78.9
152.4,68.0
152.4,76.2
182.88,76.2
152.4,78.9
154.94,73.9
187.96,77.1
170.18,68.0
185.42,74.8
182.88,69.9
175.26,78.0
193.04,83.9
182.88,78.9
175.26,68.9
182.88,76.2
154.94,64.0
154.94,78.9
187.96,78.9
182.88,78.9
182.88,73.9
182.88,77.1
182.88,76.2
175.26,72.1
187.96,81.2
190.5,88.0
152.4,74.8
170.18,72.1
182.88,74.8
187.96,88.9
182.88,82.1
152.4,68.9
182.88,78.0
190.5,76.2
182.88,83.9
193.04,84.8
182.88,74.8
182.88,67.1
152.4,72.1
172.72,64.9
185.42,83.0
154.94,81.2
175.26,78.9
175.26,81.2
190.5,77.1
185.42,83.0
152.4,72.1
198.12,83.0
185.42,77.1
152.4,77.1
152.4,74.8
190.5,83.0
190.5,89.8
185.42,76.2
182.88,73.9
167.64,60.8
152.4,69.9
152.4,72.1
182.88,78.0
154.94,69.9
187.96,78.0
182.88,76.2
170.18,73.0
190.5,83.0
154.94,79.8
175.26,73.9
185.42,79.8
182.88,78.9
187.96,83.0
154.94,74.8
182.88,78.0
154.94,72.1
198.12,86.2
187.96,82.1
187.96,88.0
182.88,77.1
193.04,84.8
167.64,71.2
170.18,63.0
182.88,86.2
193.04,83.0
185.42,83.0
182.88,78.0
187.96,83.9
182.88,74.8
152.4,69.9
175.26,73.0
185.42,78.9
185.42,87.1
172.72,66.2
167.64,63.0
152.4,71.2
175.26,69.9
182.88,83.0
187.96,78.0
187.96,82.1
175.26,71.2
152.4,74.8
195.58,89.8
175.26,71.2
187.96,79.8
187.96,83.9
185.42,68.9
172.72,68.0
193.04,83.9
175.26,68.9
190.5,83.9
187.96,86.2
170.18,72.1
170.18,62.1
152.4,73.9
187.96,78.9
185.42,69.9
154.94,73.0
175.26,73.0
193.04,79.8
190.5,79.8
175.26,69.9
175.26,71.2
182.88,62.1
185.42,79.8
187.96,79.8
182.88,82.1
175.26,69.9
185.42,78.0
187.96,78.9
185.42,84.8
182.88,78.0
182.88,78.0
182.88,78.9
175.26,69.9
152.4,74.8
182.88,81.2
152.4,71.2
187.96,81.2
193.04,78.9
187.96,86.2
167.64,67.1
152.4,73.9
182.88,73.9
182.88,81.2
193.04,87.1
154.94,74.8
198.12,84.8
190.5,91.2
182.88,73.0
185.42,76.2
175.26,73.9
182.88,81.2
198.12,89.8
152.4,76.2
190.5,81.2
182.88,76.2
152.4,64.9
190.5,88.0
172.72,64.0
152.4,79.8
195.58,89.8
175.26,72.1
185.42,69.9
185.42,84.8
185.42,74.8
152.4,73.0
185.42,79.8
172.72,69.9
172.72,68.9
185.42,83.9
193.04,79.8
182.88,84.8
152.4,79.8
154.94,74.8
185.42,83.0
193.04,88.9
182.88,69.9
185.42,88.0
154.94,79.8
190.5,88.9
154.94,74.8
187.96,82.1
175.26,72.1
172.72,64.9
182.88,74.8
165.1,71.2
154.94,71.2
170.18,68.0
152.4,77.1
170.18,68.9
152.4,73.0
175.26,69.9
154.94,74.8
152.4,71.2
154.94,76.2
185.42,73.0
154.94,73.9
187.96,79.8
154.94,78.0
172.72,74.8
182.88,78.9
190.5,79.8
152.4,68.0
154.94,74.8
182.88,81.2
182.88,74.8
172.72,68.0
152.4,72.1
175.26,73.9
182.88,77.1
195.58,93.0
152.4,69.9
152.4,76.2
